year,tile,total_rooftops,rooftops_without_solar,square_meters_with_solar_m2,panel_area_m2,tile_centroid_lat,tile_centroid_lon,district_number,Unemployment_Rate,Average_Age,Elderly_Population,Young_Population,Total_Population,employed,tile_encoded,panel_area_lag1,pv_price,ev_count_164m,ev_points_164m
2016,tile_r45_c19,34,30,1996.7736666666667,191.59633333333335,48.168655,11.646628,13,2.6333333333333333,42.86666666666667,17747.333333333332,13168.333333333334,86615,66.43333333333332,1064,167.044,1483.3333333333333,0,0
2017,tile_r45_c19,35,31,2090.2753333333335,216.14866666666666,48.168655,11.646628,13,2.4666666666666663,42.83333333333333,17797.666666666668,13488.666666666666,87282,66.26666666666667,1064,191.59633333333335,1416.6666666666667,0,0
2018,tile_r45_c19,36,32,2183.777,240.701,48.168655,11.646628,13,2.3,42.8,17848.0,13809.0,87950,66.1,1064,216.14866666666666,1350.0,0,0
2019,tile_r45_c19,35,31,2184.255,248.28949999999998,48.168655,11.646628,13,2.75,42.65,17978.5,14451.0,89902,66.1,1064,240.701,1315.0,0,0
2020,tile_r45_c19,34,30,2184.733,255.878,48.168655,11.646628,13,3.2,42.5,18109.0,15093.0,91855,66.1,1064,248.28949999999998,1280.0,0,0
2021,tile_r45_c19,36,32,1534.7060000000001,284.426,48.168655,11.646628,13,2.95,42.35,18094.5,15504.5,93086,66.15,1064,255.878,1415.0,0,0
2022,tile_r45_c19,37,33,884.679,312.974,48.168655,11.646628,13,2.7,42.2,18080.0,15916.0,94317,66.2,1064,284.426,1550.0,0,0
2023,tile_r45_c19,35,30,1551.792,317.007,48.168655,11.646628,13,3.1500000000000004,42.3,18184.0,15985.5,94896,66.30000000000001,1064,312.974,1450.0,0,0
2024,tile_r45_c19,33,28,2218.905,321.04,48.168655,11.646628,13,3.6,42.4,18288.0,16055.0,95475,66.4,1064,317.007,1350.0,0,0
2003,tile_r45_c2,149,145,788.388,114.632,48.117704,11.646628,14,6.1,41.8,6456.0,5521.0,37628,70.6,1065,,5000.0,0,0
2004,tile_r45_c2,148,143,1183.5796666666665,126.82600000000001,48.117704,11.646628,14,6.266666666666667,41.766666666666666,6627.666666666667,5516.0,38088,70.43333333333332,1065,114.632,5146.666666666667,0,0
2005,tile_r45_c2,148,141,1578.7713333333331,139.02,48.117704,11.646628,14,6.433333333333333,41.733333333333334,6799.333333333333,5511.0,38549,70.26666666666667,1065,126.82600000000001,5293.333333333333,0,0
2006,tile_r45_c2,147,139,1973.963,151.214,48.117704,11.646628,14,6.6,41.7,6971.0,5506.0,39009,70.1,1065,139.02,5440.0,0,0
2007,tile_r45_c2,150,140,2702.448,218.2063333333333,48.117704,11.646628,14,6.166666666666666,41.66666666666667,7053.666666666667,5584.0,39268,69.93333333333332,1065,151.214,4893.333333333333,0,0
2008,tile_r45_c2,154,140,3430.933,285.19866666666667,48.117704,11.646628,14,5.733333333333333,41.63333333333333,7136.333333333333,5662.0,39528,69.76666666666667,1065,218.2063333333333,4346.666666666667,0,0
2009,tile_r45_c2,157,141,4159.418,352.191,48.117704,11.646628,14,5.3,41.6,7219.0,5740.0,39787,69.6,1065,285.19866666666667,3800.0,0,0
2010,tile_r45_c2,154,140,3661.0029999999997,370.3383333333333,48.117704,11.646628,14,5.1,41.53333333333333,7289.333333333333,5879.666666666667,40629,69.76666666666667,1065,352.191,3250.0,0,0
2011,tile_r45_c2,151,139,3162.5879999999997,388.48566666666665,48.117704,11.646628,14,4.9,41.46666666666667,7359.666666666667,6019.333333333333,41471,69.93333333333332,1065,370.3383333333333,2700.0,0,0
2012,tile_r45_c2,148,138,2664.173,406.633,48.117704,11.646628,14,4.7,41.4,7430.0,6159.0,42313,70.1,1065,388.48566666666665,2150.0,0,0
2013,tile_r45_c2,150,140,2715.25,424.7823333333333,48.117704,11.646628,14,4.666666666666667,41.333333333333336,7526.333333333333,6354.333333333333,43220,70.03333333333333,1065,406.633,1950.0,0,0
2014,tile_r45_c2,153,141,2766.3269999999998,442.9316666666667,48.117704,11.646628,14,4.633333333333333,41.266666666666666,7622.666666666667,6549.666666666667,44128,69.96666666666667,1065,424.7823333333333,1750.0,0,0
2015,tile_r45_c2,155,143,2817.404,461.081,48.117704,11.646628,14,4.6,41.2,7719.0,6745.0,45035,69.9,1065,442.9316666666667,1550.0,0,0
2016,tile_r45_c2,148,136,3346.402,478.69733333333335,48.117704,11.646628,14,4.3999999999999995,41.16666666666667,7767.666666666667,6937.333333333333,45389,69.63333333333334,1065,461.081,1483.3333333333333,0,0
2017,tile_r45_c2,142,130,3875.4,496.3136666666666,48.117704,11.646628,14,4.2,41.13333333333333,7816.333333333333,7129.666666666667,45744,69.36666666666666,1065,478.69733333333335,1416.6666666666667,0,0
2018,tile_r45_c2,135,123,4404.398,513.93,48.117704,11.646628,14,4.0,41.1,7865.0,7322.0,46098,69.1,1065,496.3136666666666,1350.0,0,0
2019,tile_r45_c2,144,132,3822.138,533.1765,48.117704,11.646628,14,4.45,41.150000000000006,7866.5,7407.5,46506,69.3,1065,513.93,1315.0,0,0
2020,tile_r45_c2,154,141,3239.878,552.423,48.117704,11.646628,14,4.9,41.2,7868.0,7493.0,46915,69.5,1065,533.1765,1280.0,0,0
2021,tile_r45_c2,156,140,4295.276,605.6445,48.117704,11.646628,14,4.6,41.25,7858.5,7584.0,47032,69.4,1065,552.423,1415.0,0,0
2022,tile_r45_c2,157,138,5350.674,658.866,48.117704,11.646628,14,4.3,41.3,7849.0,7675.0,47148,69.3,1065,605.6445,1550.0,0,0
2023,tile_r45_c2,160,138,5809.748,787.8544999999999,48.117704,11.646628,14,4.75,41.4,7911.0,7620.5,47258,69.4,1065,658.866,1450.0,0,0
2024,tile_r45_c2,163,137,6268.822,916.843,48.117704,11.646628,14,5.2,41.5,7973.0,7566.0,47367,69.5,1065,787.8544999999999,1350.0,0,0
2003,tile_r45_c20,38,36,1779.689,68.233,48.17165,11.646628,13,4.2,42.6,12437.0,10381.0,73070,71.3,1066,,5000.0,0,0
2004,tile_r45_c20,34,32,1653.127,65.33266666666667,48.17165,11.646628,13,4.266666666666667,42.63333333333333,13053.666666666666,10534.333333333334,73932,70.6,1066,68.233,5146.666666666667,0,0
2005,tile_r45_c20,31,29,1526.565,62.43233333333333,48.17165,11.646628,13,4.333333333333334,42.66666666666667,13670.333333333334,10687.666666666666,74795,69.9,1066,65.33266666666667,5293.333333333333,0,0
2006,tile_r45_c20,27,25,1400.003,59.532,48.17165,11.646628,13,4.4,42.7,14287.0,10841.0,75657,69.2,1066,62.43233333333333,5440.0,0,0
2007,tile_r45_c20,27,24,2704.684333333333,139.50633333333332,48.17165,11.646628,13,4.066666666666666,42.833333333333336,14787.0,10949.0,75999,68.5,1066,59.532,4893.333333333333,0,0
2008,tile_r45_c20,26,22,4009.3656666666666,219.48066666666665,48.17165,11.646628,13,3.7333333333333334,42.96666666666667,15287.0,11057.0,76342,67.8,1066,139.50633333333332,4346.666666666667,0,0
2009,tile_r45_c20,26,21,5314.047,299.455,48.17165,11.646628,13,3.4,43.1,15787.0,11165.0,76684,67.1,1066,219.48066666666665,3800.0,0,0
2010,tile_r45_c20,27,23,4449.533333333333,279.542,48.17165,11.646628,13,3.1666666666666665,43.13333333333333,16159.333333333334,11357.333333333334,78061,67.0,1066,299.455,3250.0,0,0
2011,tile_r45_c20,28,24,3585.019666666666,259.629,48.17165,11.646628,13,2.9333333333333336,43.16666666666667,16531.666666666668,11549.666666666666,79439,66.89999999999999,1066,279.542,2700.0,0,0
2012,tile_r45_c20,29,26,2720.506,239.716,48.17165,11.646628,13,2.7,43.2,16904.0,11742.0,80816,66.8,1066,259.629,2150.0,0,0
2013,tile_r45_c20,30,26,3599.622,234.83466666666666,48.17165,11.646628,13,2.7333333333333334,43.1,17168.333333333332,12110.666666666666,82526,66.73333333333333,1066,239.716,1950.0,0,0
2014,tile_r45_c20,31,27,4478.738,229.95333333333335,48.17165,11.646628,13,2.7666666666666666,43.0,17432.666666666668,12479.333333333334,84237,66.66666666666666,1066,234.83466666666666,1750.0,0,0
2015,tile_r45_c20,32,27,5357.854,225.072,48.17165,11.646628,13,2.8,42.9,17697.0,12848.0,85947,66.6,1066,229.95333333333335,1550.0,0,0
2016,tile_r45_c20,33,28,4505.089666666667,222.56066666666666,48.17165,11.646628,13,2.6333333333333333,42.86666666666667,17747.333333333332,13168.333333333334,86615,66.43333333333332,1066,225.072,1483.3333333333333,0,0
2017,tile_r45_c20,33,30,3652.325333333333,220.04933333333335,48.17165,11.646628,13,2.4666666666666663,42.83333333333333,17797.666666666668,13488.666666666666,87282,66.26666666666667,1066,222.56066666666666,1416.6666666666667,0,0
2018,tile_r45_c20,34,31,2799.561,217.538,48.17165,11.646628,13,2.3,42.8,17848.0,13809.0,87950,66.1,1066,220.04933333333335,1350.0,0,0
2019,tile_r45_c20,32,29,3543.5029999999997,309.8615,48.17165,11.646628,13,2.75,42.65,17978.5,14451.0,89902,66.1,1066,217.538,1315.0,0,0
2020,tile_r45_c20,31,27,4287.445,402.185,48.17165,11.646628,13,3.2,42.5,18109.0,15093.0,91855,66.1,1066,309.8615,1280.0,0,0
2021,tile_r45_c20,30,26,5539.058999999999,1045.6100000000001,48.17165,11.646628,13,2.95,42.35,18094.5,15504.5,93086,66.15,1066,402.185,1415.0,0,0
2022,tile_r45_c20,30,25,6790.673,1689.035,48.17165,11.646628,13,2.7,42.2,18080.0,15916.0,94317,66.2,1066,1045.6100000000001,1550.0,0,0
2023,tile_r45_c20,30,26,6415.4455,1664.8405,48.17165,11.646628,13,3.1500000000000004,42.3,18184.0,15985.5,94896,66.30000000000001,1066,1689.035,1450.0,0,0
2024,tile_r45_c20,31,26,6040.218,1640.646,48.17165,11.646628,13,3.6,42.4,18288.0,16055.0,95475,66.4,1066,1664.8405,1350.0,0,0
2003,tile_r45_c21,23,21,5590.055,261.763,48.174646,11.646628,13,4.2,42.6,12437.0,10381.0,73070,71.3,1067,,5000.0,0,0
2004,tile_r45_c21,24,22,5112.547666666667,313.85999999999996,48.174646,11.646628,13,4.266666666666667,42.63333333333333,13053.666666666666,10534.333333333334,73932,70.6,1067,261.763,5146.666666666667,0,0
2005,tile_r45_c21,24,22,4635.040333333333,365.957,48.174646,11.646628,13,4.333333333333334,42.66666666666667,13670.333333333334,10687.666666666666,74795,69.9,1067,313.85999999999996,5293.333333333333,0,0
2006,tile_r45_c21,25,23,4157.533,418.054,48.174646,11.646628,13,4.4,42.7,14287.0,10841.0,75657,69.2,1067,365.957,5440.0,0,0
2007,tile_r45_c21,26,23,4949.733666666667,538.3756666666667,48.174646,11.646628,13,4.066666666666666,42.833333333333336,14787.0,10949.0,75999,68.5,1067,418.054,4893.333333333333,0,0
2008,tile_r45_c21,26,22,5741.934333333334,658.6973333333333,48.174646,11.646628,13,3.7333333333333334,42.96666666666667,15287.0,11057.0,76342,67.8,1067,538.3756666666667,4346.666666666667,0,0
2009,tile_r45_c21,27,22,6534.135,779.019,48.174646,11.646628,13,3.4,43.1,15787.0,11165.0,76684,67.1,1067,658.6973333333333,3800.0,0,0
2010,tile_r45_c21,26,21,6841.483,715.4263333333333,48.174646,11.646628,13,3.1666666666666665,43.13333333333333,16159.333333333334,11357.333333333334,78061,67.0,1067,779.019,3250.0,0,0
2011,tile_r45_c21,25,21,7148.831,651.8336666666667,48.174646,11.646628,13,2.9333333333333336,43.16666666666667,16531.666666666668,11549.666666666666,79439,66.89999999999999,1067,715.4263333333333,2700.0,0,0
2012,tile_r45_c21,24,20,7456.179,588.241,48.174646,11.646628,13,2.7,43.2,16904.0,11742.0,80816,66.8,1067,651.8336666666667,2150.0,0,0
2013,tile_r45_c21,25,22,6778.310666666666,521.7836666666667,48.174646,11.646628,13,2.7333333333333334,43.1,17168.333333333332,12110.666666666666,82526,66.73333333333333,1067,588.241,1950.0,0,0
2014,tile_r45_c21,27,24,6100.442333333333,455.3263333333333,48.174646,11.646628,13,2.7666666666666666,43.0,17432.666666666668,12479.333333333334,84237,66.66666666666666,1067,521.7836666666667,1750.0,0,0
2015,tile_r45_c21,28,26,5422.574,388.869,48.174646,11.646628,13,2.8,42.9,17697.0,12848.0,85947,66.6,1067,455.3263333333333,1550.0,0,0
2016,tile_r45_c21,29,26,6076.534666666666,355.447,48.174646,11.646628,13,2.6333333333333333,42.86666666666667,17747.333333333332,13168.333333333334,86615,66.43333333333332,1067,388.869,1483.3333333333333,0,0
2017,tile_r45_c21,29,26,6730.495333333333,322.02500000000003,48.174646,11.646628,13,2.4666666666666663,42.83333333333333,17797.666666666668,13488.666666666666,87282,66.26666666666667,1067,355.447,1416.6666666666667,0,0
2018,tile_r45_c21,30,26,7384.456,288.603,48.174646,11.646628,13,2.3,42.8,17848.0,13809.0,87950,66.1,1067,322.02500000000003,1350.0,0,0
2019,tile_r45_c21,31,26,8758.255000000001,291.043,48.174646,11.646628,13,2.75,42.65,17978.5,14451.0,89902,66.1,1067,288.603,1315.0,0,0
2020,tile_r45_c21,32,25,10132.054,293.483,48.174646,11.646628,13,3.2,42.5,18109.0,15093.0,91855,66.1,1067,291.043,1280.0,0,0
2021,tile_r45_c21,30,24,9114.391,398.5245,48.174646,11.646628,13,2.95,42.35,18094.5,15504.5,93086,66.15,1067,293.483,1415.0,0,0
2022,tile_r45_c21,29,24,8096.728,503.566,48.174646,11.646628,13,2.7,42.2,18080.0,15916.0,94317,66.2,1067,398.5245,1550.0,0,0
2023,tile_r45_c21,30,26,7853.4305,486.27099999999996,48.174646,11.646628,13,3.1500000000000004,42.3,18184.0,15985.5,94896,66.30000000000001,1067,503.566,1450.0,0,0
2024,tile_r45_c21,32,27,7610.133,468.976,48.174646,11.646628,13,3.6,42.4,18288.0,16055.0,95475,66.4,1067,486.27099999999996,1350.0,0,0
2003,tile_r45_c22,4,3,605.158,11.776,48.177641,11.646628,13,4.2,42.6,12437.0,10381.0,73070,71.3,1068,,5000.0,0,0
2004,tile_r45_c22,4,3,1485.313,151.85566666666668,48.177641,11.646628,13,4.266666666666667,42.63333333333333,13053.666666666666,10534.333333333334,73932,70.6,1068,11.776,5146.666666666667,0,0
2005,tile_r45_c22,4,2,2365.4680000000003,291.93533333333335,48.177641,11.646628,13,4.333333333333334,42.66666666666667,13670.333333333334,10687.666666666666,74795,69.9,1068,151.85566666666668,5293.333333333333,0,0
2006,tile_r45_c22,4,2,3245.623,432.015,48.177641,11.646628,13,4.4,42.7,14287.0,10841.0,75657,69.2,1068,291.93533333333335,5440.0,0,0
2007,tile_r45_c22,5,3,3000.546333333333,371.47066666666666,48.177641,11.646628,13,4.066666666666666,42.833333333333336,14787.0,10949.0,75999,68.5,1068,432.015,4893.333333333333,0,0
2008,tile_r45_c22,5,3,2755.469666666667,310.92633333333333,48.177641,11.646628,13,3.7333333333333334,42.96666666666667,15287.0,11057.0,76342,67.8,1068,371.47066666666666,4346.666666666667,0,0
2009,tile_r45_c22,6,4,2510.393,250.382,48.177641,11.646628,13,3.4,43.1,15787.0,11165.0,76684,67.1,1068,310.92633333333333,3800.0,0,0
2010,tile_r45_c22,6,4,2460.954,217.77566666666667,48.177641,11.646628,13,3.1666666666666665,43.13333333333333,16159.333333333334,11357.333333333334,78061,67.0,1068,250.382,3250.0,0,0
2011,tile_r45_c22,6,4,2411.515,185.16933333333333,48.177641,11.646628,13,2.9333333333333336,43.16666666666667,16531.666666666668,11549.666666666666,79439,66.89999999999999,1068,217.77566666666667,2700.0,0,0
2012,tile_r45_c22,6,4,2362.076,152.563,48.177641,11.646628,13,2.7,43.2,16904.0,11742.0,80816,66.8,1068,185.16933333333333,2150.0,0,0
2013,tile_r45_c22,7,5,2416.4313333333334,179.65233333333333,48.177641,11.646628,13,2.7333333333333334,43.1,17168.333333333332,12110.666666666666,82526,66.73333333333333,1068,152.563,1950.0,0,0
2014,tile_r45_c22,8,6,2470.7866666666664,206.74166666666665,48.177641,11.646628,13,2.7666666666666666,43.0,17432.666666666668,12479.333333333334,84237,66.66666666666666,1068,179.65233333333333,1750.0,0,0
2015,tile_r45_c22,9,7,2525.142,233.831,48.177641,11.646628,13,2.8,42.9,17697.0,12848.0,85947,66.6,1068,206.74166666666665,1550.0,0,0
2016,tile_r45_c22,8,6,2499.6786666666667,277.47066666666666,48.177641,11.646628,13,2.6333333333333333,42.86666666666667,17747.333333333332,13168.333333333334,86615,66.43333333333332,1068,233.831,1483.3333333333333,0,0
2017,tile_r45_c22,7,5,2474.215333333333,321.1103333333333,48.177641,11.646628,13,2.4666666666666663,42.83333333333333,17797.666666666668,13488.666666666666,87282,66.26666666666667,1068,277.47066666666666,1416.6666666666667,0,0
2018,tile_r45_c22,6,4,2448.752,364.75,48.177641,11.646628,13,2.3,42.8,17848.0,13809.0,87950,66.1,1068,321.1103333333333,1350.0,0,0
2019,tile_r45_c22,7,5,2464.6665000000003,364.751,48.177641,11.646628,13,2.75,42.65,17978.5,14451.0,89902,66.1,1068,364.75,1315.0,0,0
2020,tile_r45_c22,8,6,2480.581,364.752,48.177641,11.646628,13,3.2,42.5,18109.0,15093.0,91855,66.1,1068,364.751,1280.0,0,0
2021,tile_r45_c22,6,4,2467.8495000000003,365.8655,48.177641,11.646628,13,2.95,42.35,18094.5,15504.5,93086,66.15,1068,364.752,1415.0,0,0
2022,tile_r45_c22,5,3,2455.118,366.979,48.177641,11.646628,13,2.7,42.2,18080.0,15916.0,94317,66.2,1068,365.8655,1550.0,0,0
2023,tile_r45_c22,5,3,2452.678,376.156,48.177641,11.646628,13,3.1500000000000004,42.3,18184.0,15985.5,94896,66.30000000000001,1068,366.979,1450.0,0,0
2024,tile_r45_c22,5,3,2450.238,385.333,48.177641,11.646628,13,3.6,42.4,18288.0,16055.0,95475,66.4,1068,376.156,1350.0,0,0
2003,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,4.2,42.6,12437.0,10381.0,73070,71.3,1069,,5000.0,0,0
2004,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,4.266666666666667,42.63333333333333,13053.666666666666,10534.333333333334,73932,70.6,1069,0.0,5146.666666666667,0,0
2005,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,4.333333333333334,42.66666666666667,13670.333333333334,10687.666666666666,74795,69.9,1069,0.0,5293.333333333333,0,0
2006,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,4.4,42.7,14287.0,10841.0,75657,69.2,1069,0.0,5440.0,0,0
2007,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,4.066666666666666,42.833333333333336,14787.0,10949.0,75999,68.5,1069,0.0,4893.333333333333,0,0
2008,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,3.7333333333333334,42.96666666666667,15287.0,11057.0,76342,67.8,1069,0.0,4346.666666666667,0,0
2009,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,3.4,43.1,15787.0,11165.0,76684,67.1,1069,0.0,3800.0,0,0
2010,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,3.1666666666666665,43.13333333333333,16159.333333333334,11357.333333333334,78061,67.0,1069,0.0,3250.0,0,0
2011,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,2.9333333333333336,43.16666666666667,16531.666666666668,11549.666666666666,79439,66.89999999999999,1069,0.0,2700.0,0,0
2012,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,2.7,43.2,16904.0,11742.0,80816,66.8,1069,0.0,2150.0,0,0
2013,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,2.7333333333333334,43.1,17168.333333333332,12110.666666666666,82526,66.73333333333333,1069,0.0,1950.0,0,0
2014,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,2.7666666666666666,43.0,17432.666666666668,12479.333333333334,84237,66.66666666666666,1069,0.0,1750.0,0,0
2015,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,2.8,42.9,17697.0,12848.0,85947,66.6,1069,0.0,1550.0,0,0
2016,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,2.6333333333333333,42.86666666666667,17747.333333333332,13168.333333333334,86615,66.43333333333332,1069,0.0,1483.3333333333333,0,0
2017,tile_r45_c23,1,1,0.0,0.0,48.180636,11.646628,13,2.4666666666666663,42.83333333333333,17797.666666666668,13488.666666666666,87282,66.26666666666667,1069,0.0,1416.6666666666667,0,0
2018,tile_r45_c23,1,1,0.0,0.0,48.180636,11.646628,13,2.3,42.8,17848.0,13809.0,87950,66.1,1069,0.0,1350.0,0,0
2019,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,2.75,42.65,17978.5,14451.0,89902,66.1,1069,0.0,1315.0,0,0
2020,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,3.2,42.5,18109.0,15093.0,91855,66.1,1069,0.0,1280.0,0,0
2021,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,2.95,42.35,18094.5,15504.5,93086,66.15,1069,0.0,1415.0,0,0
2022,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,2.7,42.2,18080.0,15916.0,94317,66.2,1069,0.0,1550.0,0,0
2023,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,3.1500000000000004,42.3,18184.0,15985.5,94896,66.30000000000001,1069,0.0,1450.0,0,0
2024,tile_r45_c23,0,0,0.0,0.0,48.180636,11.646628,13,3.6,42.4,18288.0,16055.0,95475,66.4,1069,0.0,1350.0,0,0
2003,tile_r45_c24,10,10,0.0,0.0,48.183631,11.646628,13,4.2,42.6,12437.0,10381.0,73070,71.3,1070,,5000.0,0,0
2004,tile_r45_c24,9,9,0.0,0.0,48.183631,11.646628,13,4.266666666666667,42.63333333333333,13053.666666666666,10534.333333333334,73932,70.6,1070,0.0,5146.666666666667,0,0
2005,tile_r45_c24,9,9,0.0,0.0,48.183631,11.646628,13,4.333333333333334,42.66666666666667,13670.333333333334,10687.666666666666,74795,69.9,1070,0.0,5293.333333333333,0,0
2006,tile_r45_c24,8,8,0.0,0.0,48.183631,11.646628,13,4.4,42.7,14287.0,10841.0,75657,69.2,1070,0.0,5440.0,0,0
2007,tile_r45_c24,6,6,133.36133333333333,5.374,48.183631,11.646628,13,4.066666666666666,42.833333333333336,14787.0,10949.0,75999,68.5,1070,0.0,4893.333333333333,0,0
2008,tile_r45_c24,5,4,266.72266666666667,10.748,48.183631,11.646628,13,3.7333333333333334,42.96666666666667,15287.0,11057.0,76342,67.8,1070,5.374,4346.666666666667,0,0
2009,tile_r45_c24,3,2,400.084,16.122,48.183631,11.646628,13,3.4,43.1,15787.0,11165.0,76684,67.1,1070,10.748,3800.0,0,0
2010,tile_r45_c24,4,3,266.72266666666667,10.748000000000001,48.183631,11.646628,13,3.1666666666666665,43.13333333333333,16159.333333333334,11357.333333333334,78061,67.0,1070,16.122,3250.0,0,0
2011,tile_r45_c24,4,4,133.36133333333333,5.3740000000000006,48.183631,11.646628,13,2.9333333333333336,43.16666666666667,16531.666666666668,11549.666666666666,79439,66.89999999999999,1070,10.748000000000001,2700.0,0,0
2012,tile_r45_c24,5,5,0.0,0.0,48.183631,11.646628,13,2.7,43.2,16904.0,11742.0,80816,66.8,1070,5.3740000000000006,2150.0,0,0
